title	id	price	condition	availability	channel	feed label	language	additional image link	age group	all clicks	brand	canonical link	color	custom label 0	custom label 1	custom label 2	custom label 3	custom label 4	description	gender	google product category	gtin	identifier exists	image link	item group id	link	material	merchant item id	modification info(modification source:modifier)	mpn	pattern	product detail(attribute name:attribute value:section name)	product type	purchasable without shipping	return policy label	sell on google quantity	shipping(country)	shipping label	shipping weight	size	sku	update type
Lucky Bamboo Churidar legging 2XL / Lucky Bamboo	shopify_IN_8178667946300_44638156816700	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_a065806a-976b-4774-a752-bfc74928f4c5.jpg?v=1762501020,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_3cad868d-8b7a-442d-85fb-d99abcb75fe4.jpg?v=1762501020,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_ce4ca383-2eb8-4233-b1e0-6cb544f7e649.jpg?v=1762501020,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_efd6ca6f-c226-487c-b658-3de49eced554.jpg?v=1762501019,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_d5609215-3220-4013-bc79-85ad6a82bf7d.jpg?v=1762501020,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_1e324721-c92a-4112-a2c7-0e78afaa8c43.jpg?v=1762501020,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_de02910f-b063-4fba-972e-695666870324.jpg?v=1762501020		2	Twin Birds		Lucky Bamboo						Buy Twinbirds Lucky Bamboo women Churidar legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_b97afb5c-39f1-4aeb-afe3-5e6f4ed3887f.jpg?v=1762501020	shopify_IN_8178667946300	https://twinbirds.co.in/products/women-churidar-legging-cotton-lucky-bamboo?variant=44638156816700&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638156816700	third party shopify:third party syncing			size:2XL:Variant,color:Lucky Bamboo:Variant	Churidhar Leggings Cotton			24			0.23 kg	2XL	1503-LuckyBamboo_2XL	
Saree Shaper Shimmer Pink Champagne Online | Twin Birds 4XL / Pink Champagne / Regular - Upto 5'4	shopify_IN_8173488636220_51345667391804	899.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1191_-_Pink_Champagne.jpg?v=1757745535,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_46707530-cc83-4691-abec-efc0f22fd519.jpg?v=1757745535,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_c7e1b3a5-2c44-49ab-90f0-3a108dde84a3.jpg?v=1757745535,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_ddc433f5-d378-4530-9156-4621b390060a.jpg?v=1757745535,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_a9b5791c-32f5-4d9b-9c3c-8d116418f354.jpg?v=1757745535		49	Twin Birds		Pink Champagne						"Soft pink shimmer saree shaper with silky stretch, mermaid flare & secure waistband. Shop this premium saree underskirt online now!"					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_3b5bba47-69c8-4381-b820-c7a204c07437.jpg?v=1710766280	shopify_IN_8173488636220	https://twinbirds.co.in/products/women-saree-shaper-shimmer-pink-champagne?variant=51345667391804&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/51345667391804	third party shopify:third party syncing			size:4XL:Variant,color:Pink Champagne:Variant,height:Regular - Upto 5'4:Variant	Saree Shaper			93			0.24 kg	4XL	1191-PinkChampagne-4XL	
Buy Red Velvet Saree Shapewear Online | Twin Birds XL / Red Velvet / Tall - Above 5'5	shopify_IN_8178789450044_50567384695100	899.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_ae2b81d7-6d6b-4e90-bb5f-fafa8b309c3c.jpg?v=1712223945,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1191_-_Red_Velvet.jpg?v=1757744567,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_164e869f-d9eb-4628-a359-ec323fe9e54d.jpg?v=1757744567,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_5a842832-c963-4449-8093-441442298cee.jpg?v=1757744567,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_7bac2ee3-f98e-4849-9f32-b43266609c70.jpg?v=1757744567		3	Twin Birds		Red Velvet						"Shimmer red saree shaper with silky stretch, mermaid flare & secure drawstring. Shop Twin Birds saree shapewear online for perfect saree fit!"					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_7cb13a98-2f28-4770-8025-a6265ce5d5f9.jpg?v=1712223945	shopify_IN_8178789450044	https://twinbirds.co.in/products/women-saree-shaper-shimmer-red-velvet?variant=50567384695100&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/50567384695100	third party shopify:third party syncing			size:XL:Variant,color:Red Velvet:Variant,height:Tall - Above 5'5:Variant	Saree Shaper			25			0.24 kg	XL	1191L-RedVelvet-XL	
Viscose Ankle Legging - Claypot M / Claypot	shopify_IN_8178638717244_44638070997308	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_43b54c3a-2bdd-48f0-aa68-1af8d90fb106.jpg?v=1760445435,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_93a1f1ef-91df-4b5c-af4d-cd6af4802686.jpg?v=1760445435,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_aca3a290-3f5f-422a-a851-64037b77ca22.jpg?v=1760445435,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_ee9c16d1-b956-4df9-9641-82a7fcc1c6bf.jpg?v=1760445435,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_672f1d38-aa38-4168-96e6-0a8a64d0d6f5.jpg?v=1760445435,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_ec165d3b-3e3e-48eb-bc39-9e0c96cc2f55.jpg?v=1760445435		23	Twin Birds		Claypot						Buy Twinbirds Claypot Women Ankle Legging - Radiant Series online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_7a062623-83bc-415e-8eea-000f0368bfc1.jpg?v=1760445435	shopify_IN_8178638717244	https://twinbirds.co.in/products/women-ankle-legging-viscose-claypot?variant=44638070997308&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638070997308	third party shopify:third party syncing			size:M:Variant,color:Claypot:Variant	Ankle Leggings Viscose			66			0.23 kg	M	1502V-Claypot_M	
Navy Classic Ankle Legging XL / Navy Classic	shopify_IN_8178658443580_44638131552572	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1502-NavyClassic_2.jpg?v=1711358708,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1502-NavyClassic_3.jpg?v=1711358708,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1502-NavyClassic_4.jpg?v=1711358708,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1502-NavyClassic_5.jpg?v=1711358708		0	Twin Birds		Navy Classic						Buy Twinbirds Navy Classic women Ankle Legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1502-NavyClassic_1.jpg?v=1711358708	shopify_IN_8178658443580	https://twinbirds.co.in/products/women-ankle-legging-cotton-navy-classic?variant=44638131552572&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638131552572	third party shopify:third party syncing			size:XL:Variant,color:Navy Classic:Variant	Ankle Leggings Cotton			14			0.23 kg	XL	1502-Navy Classic_XL	
Oversize Tee – Jet Black 2XL / Jet Black	shopify_IN_10343484195132_52911996010812	449.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_e2d69521-515d-4093-9349-60feb7e284a4.jpg?v=1774283603,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_887d0b72-b8c6-4c6d-8aa2-d325f7a8498b.jpg?v=1774283603,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_577835bf-a440-4264-932f-17974ff01938.jpg?v=1774283603,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_2704693c-2a96-4527-9fb3-77ec0e189605.jpg?v=1774283602,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_048033bc-5db0-4dbe-a0ce-701b6daab9bd.jpg?v=1774283603,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_96e1b163-eed1-4e10-af4c-52bb8a375d73.jpg?v=1774283603		0	Twin Birds		Jet Black						Oversized fit with drop shoulders Soft Cotton Fabric On-trend colors					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_b0877278-137f-494a-9eaf-faac550213ca.jpg?v=1774283603	shopify_IN_10343484195132	https://twinbirds.co.in/products/womens-oversize-tshirt-jet-black?variant=52911996010812&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/52911996010812	third party shopify:third party syncing			size:2XL:Variant,color:Jet Black:Variant	Oversize Tee			14			0.16 kg	2XL	1922-OST018/Jet-Black-2XL	
Burgundy Sleek Kurti Pant - Twin Birds S / La Burgandy	shopify_IN_8178767659324_44638398644540	649.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_0b4dc2f4-3f60-4f3c-8c72-77a06e92fe11.jpg?v=1760158548,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_9b308363-c824-487e-aa77-d836708c8827.jpg?v=1760158549,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_4b406cdd-ed03-42d7-929a-b9556da7ca94.jpg?v=1760158549,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_77a1dc3c-d83e-407a-9e0e-034bdbcbe8fb.jpg?v=1760158549,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_63df2804-3462-4ef5-8be2-5b0ae7c8b892.jpg?v=1760158548,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_bdaa9044-6699-4a55-b9f5-3f24acd07858.jpg?v=1760158549,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_b7a9d262-cfb1-46a2-ab72-fb10ade2809e.jpg?v=1760158548		0	Twin Birds		La Burgandy						Vibrant Burgundy sleek kurti pant. Get a tailored pencil-fit look designed specifically for ethnic wardrobes. Structured comfort for all-day wear. Buy Twin Birds!					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_06a82e8e-6aaa-4ec6-a98d-830a72c8ddf1.jpg?v=1760158549	shopify_IN_8178767659324	https://twinbirds.co.in/products/women-sleek-kurti-pant-la-burgandy?variant=44638398644540&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638398644540	third party shopify:third party syncing			size:S:Variant,color:La Burgandy:Variant	Sleek Kurti Pant (Cotton)			47			0.2 kg	S	1904-LaBurgandy-S	
Saree Shaper Shimmer Gold Mine Online Shopping | Twin Birds 5XL / Gold Mine / Regular - Upto 5'4	shopify_IN_8178771525948_51345631117628	899.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_0c61455b-8360-4827-8036-7d7cc1cb52f0.jpg?v=1737547524,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1191_-_Gold_Mine.jpg?v=1757745419,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_11ca0686-36fd-40e5-92e9-0d0b08f5cae3.jpg?v=1757745419,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_ef407c64-d04e-4ebe-b836-b69ae6f3a915.jpg?v=1757745419,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_dbbf0b6e-a99a-41a7-9300-9e411d7f4e33.jpg?v=1757745419		0	Twin Birds		Gold Mine						"Gold Mine saree shaper in deep gold with mermaid flare, silky stretch & secure drawstring fit. Shop Twin Birds saree shapers online now!"					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_2cedaf96-4ef8-4690-9224-be870908cb53.jpg?v=1737547524	shopify_IN_8178771525948	https://twinbirds.co.in/products/women-saree-shaper-shimmer-gold-mine?variant=51345631117628&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/51345631117628	third party shopify:third party syncing			size:5XL:Variant,color:Gold Mine:Variant,height:Regular - Upto 5'4:Variant	Saree Shaper			31			0.24 kg	5XL	1191-GoldMine-5XL	
Buy Saree Shaper Shimmer Gold Dust Online | Twin Birds L / Gold Dust / Tall - Above 5'5	shopify_IN_8178772017468_50567367885116	899.00 INR		out of stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_125c8b53-850e-4ba1-ba29-cfcc86fda7cc.jpg?v=1712223386,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1191_-_Gold_Dust.jpg?v=1757745343,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_de762f2b-eb96-4bb9-befa-361cf596cbde.jpg?v=1757745343,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_404b57a7-1d38-419d-b520-cf1a39a55018.jpg?v=1757745343,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_a37ced5a-4295-4634-a09a-0153fc17907e.jpg?v=1757745343		0	Twin Birds		Gold Dust						"Gold Dust saree shaper in shimmer gold. Wide waistband, flared hem & silky fabric for smooth saree draping. Shop Twin Birds saree shapewear online today!"					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/12_152b15d5-af8b-467f-aad9-4c64172d6683.jpg?v=1712223386	shopify_IN_8178772017468	https://twinbirds.co.in/products/women-saree-shaper-shimmer-gold-dust?variant=50567367885116&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/50567367885116	third party shopify:third party syncing			size:L:Variant,color:Gold Dust:Variant,height:Tall - Above 5'5:Variant	Saree Shaper			0			0.24 kg	L		
Navy Classic Churidar legging 3XL / Navy Classic	shopify_IN_8178669617468_44638159896892	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/products/2_48f85b6a-848e-4da7-8c9b-b82822510556.jpg?v=1679651947,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/3_c993b9ca-b2a1-4f68-8035-219d034be106.jpg?v=1679651947,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/4_d6bb169c-ddc1-4830-9a34-bb857ca02d5a.jpg?v=1679651948,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/5_b16d4b9f-0e79-45f6-804b-cf3363416126.jpg?v=1679651948,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/6_c806895d-c959-47dd-b7d1-dc8621ea2e30.jpg?v=1679651948		3	Twin Birds		Navy Classic						Buy Twinbirds Navy Classic women Churidar legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/products/1_a2c70a20-a328-4385-8985-0484cbf9e575.jpg?v=1679651947	shopify_IN_8178669617468	https://twinbirds.co.in/products/women-churidar-legging-cotton-navy-classic?variant=44638159896892&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638159896892	third party shopify:third party syncing			size:3XL:Variant,color:Navy Classic:Variant	Churidhar Leggings Cotton			47			0.23 kg	3XL	1503-NavyClassic_3XL	
Green Grass Churidar legging L / Green Grass	shopify_IN_8178666406204_44638153212220	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/products/2_8ef12470-906b-4149-a471-16c336827990.jpg?v=1679650784,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/3_400921e5-1881-4264-be5d-95814c59e938.jpg?v=1679650784,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/4_6978d71d-3b8d-4be3-8ab8-5d2d96e97449.jpg?v=1679650784,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/5_c51fc628-494d-4ef5-b831-0bd9f9e51228.jpg?v=1679650784,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/10_63b60381-602e-467d-9b62-da6a46b103ee.jpg?v=1679650784		2	Twin Birds		Green Grass						Buy Twinbirds Green Grass women Churidar legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/products/1_0715f630-a6c2-4467-8e3b-afa7a8227bd8.jpg?v=1679650784	shopify_IN_8178666406204	https://twinbirds.co.in/products/women-churidar-legging-cotton-green-grass?variant=44638153212220&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638153212220	third party shopify:third party syncing			size:L:Variant,color:Green Grass:Variant	Churidhar Leggings Cotton			39			0.23 kg	L	1503-GreenGrass_L	
"Contrast Collar Tee - Soft Pink, S / Soft Pink"	shopify_IN_10365818569020_52989616259388	499.00 INR	new	in stock	Online	IN	en		adult	4	Twin Birds	https://twinbirds.co.in/products/contrast-collar-tee-soft-pink	Soft Pink						<ul> <li>Relaxed silhouette </li> <li>Breathable cotton blend </li> <li>Bold contrast detail </li> </ul>	female	Apparel & Accessories > Clothing			https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_a5b336dd-939c-41a6-be91-737e51ab5085.jpg?v=1776409873	10365818569020	https://twinbirds.co.in/products/contrast-collar-tee-soft-pink?currency=INR&country=IN&variant=52989616259388&utm_source=google&utm_medium=cpc&utm_campaign=Google%20Shopping&stkn=055f872ea637				AT008-SoftPink-S			Contrast Collar Tee		15-day Return & Exchange			Free shipping above ₹999	0.2 kg	S		
Viscose Churidar Legging - Candle Light S / Candle Light	shopify_IN_8178758713660_44638374363452	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_8687d35c-f28d-4e3a-ad07-b52ec2cc6469.jpg?v=1760163189,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_81f656a1-6516-4d06-a8e9-8aa6d502596d.jpg?v=1760163188,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_0e032da1-f3df-4f72-be5d-ae59499978e5.jpg?v=1760163189,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_3e80ee16-14d3-4cb8-8839-5b89f307ebe2.jpg?v=1760163189,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_08a80941-47d8-4862-8737-422afd514471.jpg?v=1760163189,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_74466e98-9933-4d06-8a73-6c06a2a02cc2.jpg?v=1760163189		1	Twin Birds		Candle Light						Buy Twinbirds Candle Light Women Churidar Legging - Radiant Series online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_52ea296c-5595-4fcb-b139-6a7d5873d5ce.jpg?v=1760163189	shopify_IN_8178758713660	https://twinbirds.co.in/products/women-churidar-legging-viscose-candle-light?variant=44638374363452&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638374363452	third party shopify:third party syncing			size:S:Variant,color:Candle Light:Variant	Churidhar Leggings Viscose			177			0.23 kg	S	1503V-CandleLight-S	
Buy Miami 90 Women Stylish Wide Jean Online	5833152727238687767	1299.00 INR	new	in stock	Online	IN	en			0									Buy TwinBirds Miami 90 Women Wide Jean. Shop from an exclusive range at Best Prices in India from TwinBirds. Assured Quality					http://twinbirds.co.in/cdn/shop/files/1_c23ff294-b060-4b6e-babf-cb3564fab78b.jpg?v=1762771454		https://twinbirds.co.in/products/womens-wide-jean-miami90											IN					
Performance Tights Mid Waist - Merlot	16886637171772740604	799.00 INR	new	in stock	Online	IN	en			0									Buy Twinbirds Merlot Women Performance Tights Regular online. Shop from an exclusive range at Best Prices in India from TwinBirds. Assured Quality					http://twinbirds.co.in/cdn/shop/products/9502-MIDWAISTTIGHTS-MERLOT.jpg?v=1681812711		https://twinbirds.co.in/products/women-performance-wears-mid-waist-tights-merlot											IN					
Cotton Ankle Legging - Cinnamon M / Cinnamon	shopify_IN_8178744426812_44638342709564	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_b71b293d-3c98-43af-a13d-44864ab56c56.jpg?v=1762330137,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_d11fe654-28bb-47cb-a879-8adf9ee42812.jpg?v=1762330136,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_6c7c01c6-a8ac-4f3e-9529-d25e8fc50b73.jpg?v=1762330137,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_73e88fdf-593b-4db8-86da-6be4b8da7a32.jpg?v=1762330136,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_184b310c-c524-47d3-a5fd-877efe46fa1c.jpg?v=1762330138,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_52c79fa7-565a-477b-aa02-d0e9e9782a51.jpg?v=1762330137,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_69df6df4-ec39-430b-a376-e1dacda5f6ff.jpg?v=1762330137		3	Twin Birds		Cinnamon						Buy Twinbirds Cinnamon Women Ankle Legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_fcf881dc-1bf7-41a0-8959-f18ddf4cbecd.jpg?v=1762330136	shopify_IN_8178744426812	https://twinbirds.co.in/products/women-ankle-legging-cotton-cinnamon?variant=44638342709564&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638342709564	third party shopify:third party syncing			size:M:Variant,color:Cinnamon:Variant	Ankle Leggings Cotton			92			0.23 kg	M	1502-Cinnamon-M	
